,Row,ASIN,TITLE,GROUP,SALES_RANK,TIMES_REVIEWED,TIMES_DOWNLOADED,AVERAGE_RATING,MAIN_CATEGORY,SUB_CATEGORIES
221,65,B000004BTI,Beyond Horizon,Music,122769,2,2,4.5,Folk[32],"['Traditional British & Celtic Folk[225373]', 'Irish Folk[63717]']"
222,65,B000004BTI,Beyond Horizon,Music,122769,2,2,4.5,International[33],['General[63848]']
223,65,B000004BTI,Beyond Horizon,Music,122769,2,2,4.5,International[33],"['Celtic[63760]', 'General[13463761]']"
224,66,B000000WID,"Live at the Hollywood Palladium (December 15, 1988)",Music,40899,10,10,3.5,Classic Rock[67204],['Album-Oriented Rock (AOR)[408254]']
225,66,B000000WID,"Live at the Hollywood Palladium (December 15, 1988)",Music,40899,10,10,3.5,Rock[40],"['Rock Guitarists[301543]', 'General[470996]']"
226,66,B000000WID,"Live at the Hollywood Palladium (December 15, 1988)",Music,40899,10,10,3.5,Rock[40],"['Live Albums[497028]', 'Rock Guitarists[497038]']"
227,67,B00000K2C1,Balance of the Force,Music,95714,6,6,5.0,Dance & DJ[7],['General[63709]']
228,67,B00000K2C1,Balance of the Force,Music,95714,6,6,5.0,Dance & DJ[7],"['Techno[642578]', 'General[63711]']"
229,67,B00000K2C1,Balance of the Force,Music,95714,6,6,5.0,International[33],"['Reggae[63885]', 'Dub[63887]']"
230,67,B00000K2C1,Balance of the Force,Music,95714,6,6,5.0,Dance & DJ[7],['Electronica[67218]']
231,68,B00006GA32,From Dirt We Come,Music,481932,1,1,5.0,Hard Rock & Metal[67207],['Alternative Metal[67208]']
232,68,B00006GA32,From Dirt We Come,Music,481932,1,1,5.0,Hard Rock & Metal[67207],['General[67212]']
233,69,B00000K2C5,Sacred Steel Live!,Music,86612,7,7,5.0,Christian & Gospel[173429],['General[63941]']
234,69,B00000K2C5,Sacred Steel Live!,Music,86612,7,7,5.0,Christian & Gospel[173429],['Gospel[63943]']
235,69,B00000K2C5,Sacred Steel Live!,Music,86612,7,7,5.0,R&B[39],['General[67184]']
236,69,B00000K2C5,Sacred Steel Live!,Music,86612,7,7,5.0,Christian & Gospel[173429],"['Compilations[465926]', 'Gospel[465930]']"
237,69,B00000K2C5,Sacred Steel Live!,Music,86612,7,7,5.0,R&B[39],"['Live Albums[497076]', 'General[497330]']"
238,70,B00000K2C9,Jazz Steppin',Music,213856,1,1,4.0,Dance & DJ[7],['Disco[63705]']
239,70,B00000K2C9,Jazz Steppin',Music,213856,1,1,4.0,Jazz[34],['Acid Jazz[63893]']
240,70,B00000K2C9,Jazz Steppin',Music,213856,1,1,4.0,Jazz[34],['General[63926]']
241,70,B00000K2C9,Jazz Steppin',Music,213856,1,1,4.0,R&B[39],"['Soul[67186]', 'General[67188]']"
242,70,B00000K2C9,Jazz Steppin',Music,213856,1,1,4.0,Jazz[34],"['Compilations[465998]', 'General[466000]']"
243,70,B00000K2C9,Jazz Steppin',Music,213856,1,1,4.0,R&B[39],"['Funk[67183]', 'General[468114]']"
244,71,B000006DGD,Chet Baker Quartet Featuring Russ Freeman,Music,98377,4,4,5.0,Jazz[34],['Cool Jazz[63925]']
245,71,B000006DGD,Chet Baker Quartet Featuring Russ Freeman,Music,98377,4,4,5.0,Jazz[34],['General[63926]']
246,72,B00000JHXU,Bring It On!,Music,514413,0,0,0.0,,
247,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Classical[85],"['Ballets & Dances[5260]', 'Waltzes[5316]']"
248,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Classical[85],"['Featured Composers, A-Z[5338]', '( B )[7346]', 'Berlioz, Hector[9568]', 'All Works by Berlioz[9596]']"
249,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Classical[85],"['Featured Composers, A-Z[5338]', '( O )[27900]', 'Offenbach, Jacques[27956]', 'All Works by Offenbach[27965]']"
250,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Classical[85],"['Featured Composers, A-Z[5338]', '( S )[31014]', 'Strauss Sr., Johann[33222]', 'All Works by Johann Strauss Sr.[33224]']"
251,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Classical[85],"['Forms & Genres[36632]', 'Theatrical, Incidental & Program Music[36684]', 'Marches[36695]']"
252,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Classical[85],"['Historical Periods[36712]', 'Modern, 20th, & 21st Century[37260]', 'General Modern[37727]']"
253,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Opera & Vocal[84],['General[64329]']
254,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Opera & Vocal[84],"['Languages[64711]', 'French[64716]']"
255,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Opera & Vocal[84],['Operettas[64729]']
256,73,B00005KB59,Viennese Memories,Music,274843,0,0,0.0,Classical[85],['General[300358]']
257,74,B000002VTR,Ultimate New Wave Party 1998,Music,123593,10,10,4.5,Dance & DJ[7],['General[63709]']
258,74,B000002VTR,Ultimate New Wave Party 1998,Music,123593,10,10,4.5,R&B[39],"['Soul[67186]', 'General[67188]']"
259,74,B000002VTR,Ultimate New Wave Party 1998,Music,123593,10,10,4.5,Dance & DJ[7],"['Dance Pop[63704]', 'General[467944]']"
260,74,B000002VTR,Ultimate New Wave Party 1998,Music,123593,10,10,4.5,Alternative Rock[30],"['New Wave & Post-Punk[602076]', 'Post-Punk[602078]']"
261,75,B00005KB5Q,Ad Lib,Music,245469,2,2,4.5,International[33],['General[63848]']
262,75,B00005KB5Q,Ad Lib,Music,245469,2,2,4.5,Jazz[34],['General[63926]']
263,75,B00005KB5Q,Ad Lib,Music,245469,2,2,4.5,Jazz[34],['Latin Jazz[63928]']
264,76,B0000648L1,And His Orchestra,Music,459003,0,0,0.0,Latin Music[289122],['General[63851]']
265,77,B00000K2CD,Trance States in Tongues,Music,55716,5,5,5.0,Alternative Rock[30],['General[5191]']
266,77,B00000K2CD,Trance States in Tongues,Music,55716,5,5,5.0,Alternative Rock[30],"['Hardcore & Punk[5196]', 'Punk[5203]']"
267,77,B00000K2CD,Trance States in Tongues,Music,55716,5,5,5.0,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Indie Rock[471006]']"
268,77,B00000K2CD,Trance States in Tongues,Music,55716,5,5,5.0,Alternative Rock[30],"['Alternative Styles[468302]', 'Rock[602100]', 'Garage Rock[599866]']"
269,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Country[16],"['Traditional Country[63700]', 'Old-Time Country[63698]']"
270,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Folk[32],['General[63716]']
271,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Folk[32],['Traditional Folk[63719]']
272,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Jazz[34],['General[63926]']
273,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Country[16],"['Bluegrass[63690]', 'General[468112]']"
274,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Country[16],"['Live Albums[497066]', 'Traditional Country[497068]']"
275,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Country[16],"['Live Albums[497066]', 'Bluegrass[497072]']"
276,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Folk[32],"['Live Albums[497294]', 'Traditional Folk[497296]']"
277,78,B00000K2CG,Retrograss,Music,127573,7,7,4.5,Jazz[34],"['Live Albums[497302]', 'General[497314]']"
278,79,B00000K2CH,Simply Grand,Music,22663,4,4,5.0,New Age[36],['General[63957]']
279,80,B00000K2CM,Whatcha Doin',Music,80727,10,5,4.5,Alternative Rock[30],['General[5191]']
280,80,B00000K2CM,Whatcha Doin',Music,80727,10,5,4.5,Hard Rock & Metal[67207],['Alternative Metal[67208]']
281,80,B00000K2CM,Whatcha Doin',Music,80727,10,5,4.5,Alternative Rock[30],"['Hardcore & Punk[5196]', 'Garage Punk[465370]']"
282,80,B00000K2CM,Whatcha Doin',Music,80727,10,5,4.5,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Indie Rock[471006]']"
283,81,B00000K2CW,Do Re Mi (1999 Broadway Revival Cast),Music,25776,8,8,4.0,Pop[37],['General[67172]']
284,81,B00000K2CW,Do Re Mi (1999 Broadway Revival Cast),Music,25776,8,8,4.0,Broadway & Vocalists[265640],"['Musicals[510678]', 'General[67227]']"
285,82,B000001OOZ,Brainwave Journey [1996],Music,246922,5,5,3.5,Miscellaneous[35],['Self-Help[63949]']
286,82,B000001OOZ,Brainwave Journey [1996],Music,246922,5,5,3.5,New Age[36],['General[63957]']
287,82,B000001OOZ,Brainwave Journey [1996],Music,246922,5,5,3.5,New Age[36],['Meditation[63958]']
288,82,B000001OOZ,Brainwave Journey [1996],Music,246922,5,5,3.5,Miscellaneous[35],['General[170942]']
289,83,B000001OOP,Brainwave Suite (w/booklet),Music,122185,15,15,4.5,Miscellaneous[35],['Self-Help[63949]']
290,83,B000001OOP,Brainwave Suite (w/booklet),Music,122185,15,15,4.5,New Age[36],['General[63957]']
291,83,B000001OOP,Brainwave Suite (w/booklet),Music,122185,15,15,4.5,Miscellaneous[35],['General[170942]']
292,84,B000002V0L,The First Day,Music,21325,3,3,4.5,Jazz[34],['General[63926]']
293,84,B000002V0L,The First Day,Music,21325,3,3,4.5,Jazz[34],"['Traditional Jazz & Ragtime[598162]', 'Boogie-Woogie[598166]']"
294,85,B000002V0M,Kenton in Hi-Fi,Music,13744,11,11,4.5,Jazz[34],['General[63926]']
295,85,B000002V0M,Kenton in Hi-Fi,Music,13744,11,11,4.5,Jazz[34],"['Swing Jazz[598152]', 'Swing General[63932]']"
296,85,B000002V0M,Kenton in Hi-Fi,Music,13744,11,11,4.5,Pop[37],"['Easy Listening[67171]', 'Lounge[63946]']"
297,85,B000002V0M,Kenton in Hi-Fi,Music,13744,11,11,4.5,Jazz[34],"['Swing Jazz[598152]', 'Classic Big Band[598154]']"
298,85,B000002V0M,Kenton in Hi-Fi,Music,13744,11,11,4.5,Jazz[34],"['Swing Jazz[598152]', 'Contemporary Big Band[598156]']"
299,86,B000002V0O,Keeper of the Flame: The Complete Capitol Recordings,Music,112487,2,2,4.5,Jazz[34],['General[63926]']
300,86,B000002V0O,Keeper of the Flame: The Complete Capitol Recordings,Music,112487,2,2,4.5,Jazz[34],"['Swing Jazz[598152]', 'Swing General[63932]']"
301,86,B000002V0O,Keeper of the Flame: The Complete Capitol Recordings,Music,112487,2,2,4.5,Jazz[34],"['Swing Jazz[598152]', 'Classic Big Band[598154]']"
302,87,B000002V0N,The Misty Miss Christy,Music,60679,9,9,5.0,Jazz[34],['Cool Jazz[63925]']
303,87,B000002V0N,The Misty Miss Christy,Music,60679,9,9,5.0,Jazz[34],['General[63926]']
304,87,B000002V0N,The Misty Miss Christy,Music,60679,9,9,5.0,Jazz[34],"['Vocal Jazz[598170]', 'Vocal Jazz General[63934]']"
305,87,B000002V0N,The Misty Miss Christy,Music,60679,9,9,5.0,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
306,87,B000002V0N,The Misty Miss Christy,Music,60679,9,9,5.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
307,88,B000002V0I,The Best Of James Bond: 30th Anniversary Collection,Music,108957,12,12,4.5,Soundtracks[42],['Movie Soundtracks[67226]']
308,88,B000002V0I,The Best Of James Bond: 30th Anniversary Collection,Music,108957,12,12,4.5,Soundtracks[42],['General[292522]']
309,89,B000002V0H,Capitol Years,Music,63078,9,9,5.0,Broadway & Vocalists[265640],['Classic Vocalists[67178]']
310,89,B000002V0H,Capitol Years,Music,63078,9,9,5.0,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
311,89,B000002V0H,Capitol Years,Music,63078,9,9,5.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
312,89,B000002V0H,Capitol Years,Music,63078,9,9,5.0,Pop[37],"['Vocal Pop[406646]', 'Classic[604206]']"
313,89,B000002V0H,Capitol Years,Music,63078,9,9,5.0,Broadway & Vocalists[265640],['General[912012]']
314,90,B000002V0K,Sarah Sings Soulfully,Music,99504,5,5,5.0,Jazz[34],['General[63926]']
315,90,B000002V0K,Sarah Sings Soulfully,Music,99504,5,5,5.0,Jazz[34],"['Vocal Jazz[598170]', 'Vocal Jazz General[63934]']"
316,90,B000002V0K,Sarah Sings Soulfully,Music,99504,5,5,5.0,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
317,90,B000002V0K,Sarah Sings Soulfully,Music,99504,5,5,5.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
318,91,B000002V0F,Venus Isle,Music,41326,61,61,4.5,Rock[40],"['Rock Guitarists[301543]', 'General[470996]']"
319,92,B000002V0C,The Best of Ronnie Laws,Music,21087,4,4,4.5,Jazz[34],['General[63926]']
320,92,B000002V0C,The Best of Ronnie Laws,Music,21087,4,4,4.5,Pop[37],"['Easy Listening[67171]', 'Orchestral Pop[604208]']"
321,93,B000002V0B,Nat King Cole Trio: Instrumental Classics,Music,12692,4,4,5.0,Jazz[34],"['Swing Jazz[598152]', 'Swing General[63932]']"
322,93,B000002V0B,Nat King Cole Trio: Instrumental Classics,Music,12692,4,4,5.0,Jazz[34],"['Vocal Jazz[598170]', 'Vocal Jazz General[63934]']"
323,93,B000002V0B,Nat King Cole Trio: Instrumental Classics,Music,12692,4,4,5.0,Broadway & Vocalists[265640],['Classic Vocalists[67178]']
324,93,B000002V0B,Nat King Cole Trio: Instrumental Classics,Music,12692,4,4,5.0,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
325,93,B000002V0B,Nat King Cole Trio: Instrumental Classics,Music,12692,4,4,5.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
326,93,B000002V0B,Nat King Cole Trio: Instrumental Classics,Music,12692,4,4,5.0,Broadway & Vocalists[265640],['General[912012]']
327,94,B000002V0X,The Best Of Nina Simone: The Colpix Years,Music,142801,8,5,5.0,Jazz[34],['General[63926]']
328,94,B000002V0X,The Best Of Nina Simone: The Colpix Years,Music,142801,8,5,5.0,Jazz[34],"['Vocal Jazz[598170]', 'Vocal Jazz General[63934]']"
329,94,B000002V0X,The Best Of Nina Simone: The Colpix Years,Music,142801,8,5,5.0,R&B[39],['General[67184]']
330,94,B000002V0X,The Best Of Nina Simone: The Colpix Years,Music,142801,8,5,5.0,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
331,95,B000002V0Y,Masada,Music,54181,3,3,4.5,International[33],"['Reggae[63885]', 'General[63888]']"
332,95,B000002V0Y,Masada,Music,54181,3,3,4.5,International[33],"['Africa[63720]', 'Ivory Coast[171109]']"
333,96,B000002V0T,American Patriot,Music,3430,55,55,4.5,Country[16],"['Contemporary Country[598634]', 'General[63692]']"
334,96,B000002V0T,American Patriot,Music,3430,55,55,4.5,Country[16],['General[63695]']
335,96,B000002V0T,American Patriot,Music,3430,55,55,4.5,Miscellaneous[35],['Marches[284519]']
336,96,B000002V0T,American Patriot,Music,3430,55,55,4.5,Pop[37],"['Adult Contemporary[67167]', 'General[468116]']"
337,97,B000002V0W,"No Cover, No Minimum",Music,114162,2,2,5.0,Jazz[34],['General[63926]']
338,97,B000002V0W,"No Cover, No Minimum",Music,114162,2,2,5.0,Jazz[34],"['Vocal Jazz[598170]', 'Vocal Jazz General[63934]']"
339,97,B000002V0W,"No Cover, No Minimum",Music,114162,2,2,5.0,Broadway & Vocalists[265640],['Classic Vocalists[67178]']
340,97,B000002V0W,"No Cover, No Minimum",Music,114162,2,2,5.0,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
341,97,B000002V0W,"No Cover, No Minimum",Music,114162,2,2,5.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
342,98,B000002V0P,Beauty & The Beat,Music,39700,11,11,4.5,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
343,98,B000002V0P,Beauty & The Beat,Music,39700,11,11,4.5,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
344,98,B000002V0P,Beauty & The Beat,Music,39700,11,11,4.5,Broadway & Vocalists[265640],['General[912012]']
345,99,B000002V0Q,Countdown to Extinction,Music,21104,138,138,4.5,Hard Rock & Metal[67207],['General[67212]']
346,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Jazz[34],['Cool Jazz[63925]']
347,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,R&B[39],"['Soul[67186]', 'General[67188]']"
348,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Soundtracks[42],['Movie Scores[67225]']
349,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Soundtracks[42],['Movie Soundtracks[67226]']
350,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Soundtracks[42],['General[292522]']
351,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Pop[37],"['By Decade[465378]', '1960s[465382]']"
352,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Pop[37],"['By Decade[465378]', '1970s[465386]']"
353,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Pop[37],"['By Decade[465378]', '1980s[465388]']"
354,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Dance & DJ[7],"['Dance Pop[63704]', 'General[467944]']"
355,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Pop[37],"['Adult Contemporary[67167]', 'General[468116]']"
356,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
357,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Alternative Rock[30],['New Wave & Post-Punk[602076]']
358,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Pop[37],"['Vocal Pop[406646]', 'Classic[604206]']"
359,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Miscellaneous[35],"['Compilations[466080]', 'Decades[13463551]', '1960-1969[13463601]']"
360,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Miscellaneous[35],"['Compilations[466080]', 'Decades[13463551]', '1970-1979[13463621]']"
361,100,B000002V0S,The Best of James Bond 30th Anniversary,Music,37866,17,5,5.0,Miscellaneous[35],"['Compilations[466080]', 'Decades[13463551]', '1980-1989[13463631]']"
362,101,B000002V06,Testifyin'!: Live at the Village Vanguard,Music,92844,5,5,4.0,Jazz[34],['General[63926]']
363,101,B000002V06,Testifyin'!: Live at the Village Vanguard,Music,92844,5,5,4.0,Jazz[34],"['Live Albums[497302]', 'General[497314]']"
364,102,B000002V02,The Best of Fattburger,Music,59695,1,1,5.0,Jazz[34],['General[63926]']
365,102,B000002V02,The Best of Fattburger,Music,59695,1,1,5.0,Jazz[34],['Jazz Fusion[63927]']
366,102,B000002V02,The Best of Fattburger,Music,59695,1,1,5.0,Jazz[34],['Smooth Jazz[468298]']
367,103,B000002V07,So Tonight That I Might See,Music,1659,79,79,4.5,Alternative Rock[30],['General[5191]']
368,103,B000002V07,So Tonight That I Might See,Music,1659,79,79,4.5,Alternative Rock[30],"['Indie & Lo-Fi[468300]', 'Indie Pop[602080]', 'Dream Pop[602088]']"
369,103,B000002V07,So Tonight That I Might See,Music,1659,79,79,4.5,Pop[37],['Adult Alternative[602104]']
370,104,B000000NMG,Picture This,Music,20954,28,28,5.0,New Age[36],['General[63957]']
371,104,B000000NMG,Picture This,Music,20954,28,28,5.0,Pop[37],"['Adult Contemporary[67167]', 'General[468116]']"
372,105,B000000NMI,Songs Without Words,Music,22875,9,9,4.0,New Age[36],['General[63957]']
373,105,B000000NMI,Songs Without Words,Music,22875,9,9,4.0,Pop[37],['General[67172]']
374,105,B000000NMI,Songs Without Words,Music,22875,9,9,4.0,Soundtracks[42],['Movie Scores[67225]']
375,105,B000000NMI,Songs Without Words,Music,22875,9,9,4.0,Pop[37],"['Compilations[465988]', 'General[465990]']"
376,105,B000000NMI,Songs Without Words,Music,22875,9,9,4.0,Pop[37],"['Adult Contemporary[67167]', 'General[468116]']"
377,105,B000000NMI,Songs Without Words,Music,22875,9,9,4.0,Jazz[34],['Smooth Jazz[468298]']
378,105,B000000NMI,Songs Without Words,Music,22875,9,9,4.0,Pop[37],"['Easy Listening[67171]', 'Orchestral Pop[604208]']"
379,106,B000000NMU,Perfect Fit,Music,50623,4,4,5.0,Pop[37],"['Adult Contemporary[67167]', 'General[468116]']"
380,106,B000000NMU,Perfect Fit,Music,50623,4,4,5.0,Broadway & Vocalists[265640],['Traditional Vocal Pop[513060]']
381,106,B000000NMU,Perfect Fit,Music,50623,4,4,5.0,Pop[37],"['Vocal Pop[406646]', 'General[513062]']"
382,106,B000000NMU,Perfect Fit,Music,50623,4,4,5.0,Broadway & Vocalists[265640],['General[912012]']
383,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Country[16],['Alt-Country & Americana[63687]']
384,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Folk[32],"['Contemporary Folk[598642]', 'General[63714]']"
385,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,International[33],"['South & Central America[63761]', 'Brazil[63766]']"
386,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,International[33],['General[63848]']
387,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Jazz[34],['Brazilian Jazz[63897]']
388,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Jazz[34],['Jazz Fusion[63927]']
389,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Jazz[34],"['Vocal Jazz[598170]', 'Vocal Jazz General[63934]']"
390,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,New Age[36],['General[63957]']
391,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Children's Music[173425],['General[173426]']
392,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Pop[37],"['By Decade[465378]', '1990s[465390]']"
393,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Children's Music[173425],['Compilations[466078]']
394,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Pop[37],"['Adult Contemporary[67167]', 'General[468116]']"
395,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Jazz[34],['Smooth Jazz[468298]']
396,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Children's Music[173425],['Lullabies[598394]']
397,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Country[16],"['Bluegrass[63690]', 'Contemporary[598638]']"
398,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,Miscellaneous[35],"['Compilations[466080]', 'Decades[13463551]', '1990-1999[13463641]']"
399,107,B000000NMK,On a Starry Night,Music,6475,34,34,5.0,International[33],"['Latin Music[63849]', 'Afro Brazilian[13463661]']"
400,108,B000000NMW,Turtle Island String Quartet: A Windham Hill Retrospective,Music,42646,1,1,5.0,Jazz[34],['General[63926]']
401,108,B000000NMW,Turtle Island String Quartet: A Windham Hill Retrospective,Music,42646,1,1,5.0,Jazz[34],['Jazz Fusion[63927]']
402,108,B000000NMW,Turtle Island String Quartet: A Windham Hill Retrospective,Music,42646,1,1,5.0,New Age[36],['General[63957]']
